;address;final_balance;n_tx;total_received;total_sent
4663;bc1q6zzhw9fcqrmvgvkgxcczjehkeyxgwljkq4pm4s;139278;8;139278;0
4664;bc1qfr7h26yf9022j6kdxpzt8awd4f6rksd0l32yn3;1200;34;38400;37200
4665;bc1peeusvg6l3q4k8356mdzej5zmvggtx9akqmqee9ml2kau7z0xcj6q6k2x88;329795;382;22813211;22483416
4666;15X19xqCuwVHyq2qWSKwWQqFf1YimNA7ev;4663145;1;4663145;0
4667;bc1qwzv5c2hm03ea5mzny3g0adcjvwds874hgdrl05;113499689;77;445540039;332040350
4668;343uqbC6mebDppHcvcf4exwprRJ21iCggz;32042467;41;97145889;65103422
4669;bc1ql7qjf48f3r794gez5utwucqk7h8tmvjcwaf7jj;247840;1;247840;0
4670;bc1ql6aaphtuhklwvz4qv6suehefpn4vqvq0h6lwtg;752517;1;752517;0
4671;bc1qdzs93wvfsrmwp4xtl7xenqa8cnauvyxg2hmxu3;171728;6;171728;0
4672;bc1q9vqlwl7qr8vf53y4nhrxfx86wwnxkkkrv4htsm;4493250;1;4493250;0
4673;bc1p7ruydnwm5t2s7ek0jf5cw9xlyvee0uha0da6w53g82tydjv3cqpqpqjept;7500000;5;7500000;0
4674;3BSeApemEDiM4KcHKi2ghwBjD4QtQg5khf;6514692;108;52031969;45517277
4675;bc1q7la73q6kj6as4lmpzlvsr0xlgpnfxss5fs2u3e;15203;2;474203;459000
4676;1Efuing3JMpQxQmBcNxgavm8BXVma9u9qY;16232944;7815;140220133119;140203900175
4677;32F68753mx3c3gRptpY8aaoHhwk4L9jsPo;1487126;24;24224662;22737536
4678;3CfzpEFwFi5kA9DJki4rD62pBPdcyKU6cJ;141272;4;2764048;2622776
4679;bc1qa5kqkwhq3hnn4y08x27jxqdu5tpk6894m9hchl;1254333;1;1254333;0
4680;bc1qa0kxvhtfg8z237czynmtcg25y5pxsnp39st8cn;60093;1;60093;0
4681;bc1p8tddufydtr2ph4aryqcp2d2g4qexsgrddfdm6q7ralpmf8rq8hysxk70kv;1198671;534;220865667;219666996
4682;bc1ph8hsjv6h0s0tsn22zplm2evwvq29mpepcgzw68yt25z4hpa6uqtszgarhw;2490116;3;4043014;1552898
4683;1PWhWrARmipQ2H1SMreDFLdMrjWFFuANL4;60083943;1;60083943;0
4684;bc1qxvm7uc0f9qv5cks95csq98vvsvmxlyhdkkuyfl;51662;3;646046;594384
4685;13XikNewYRni77BeYowSQvb6Ymf6UHAGV9;1941;1;1941;0
4686;bc1qcs3cvmcdumxa58c6e86xgmd3z623gasp5q4a37;895995;40;6245015;5349020
4687;bc1qy3h42ukt4558gg4xlvky3cmhl8mwtaddetswhq;104107;1;104107;0
4688;bc1q8hkh94an8u3h66drkz9jghtmapcpmfhuhwrqvd;519457;1;519457;0
4689;17MxcpTz4U3WyJ4te4hS7LQ1gY4jJoiDrJ;1146;2;1146;0
4690;bc1qs6ram7cmvd0dqspclu0kh8xfvnrhlrutvxnaux;1300099;1;1300099;0
4691;bc1p7ugpyc7xm9uf538mn9t32jq4sx6tednnj5gyvhyzyp5gdqgrpkpqp3wfxl;452034;163;4973198;4521164
4692;bc1qljauszx97ddajw6hwakemdxs2mvd8vfy375qh4;17955259;1;17955259;0
4693;bc1qvgn8xlmdptz8veg4z7thx44c5nwjwp5sueuact;1255169;22;6614445;5359276
4694;bc1qmgjeuzdjjut9r2m94vtww3t5gp82lzphjtjvwu;1200;33;37200;36000
4695;bc1qujepl0k5n0ga2e86yskvxa6auehpf6dlf84dx0;185936334;132940;5856625066297;5856439129963
4696;bc1q7uv35j50hcmkpl8duhv2eyeq9my22psdmpqu6m;247625;1;247625;0
4697;17cLn5mKNYv9V83ChmQfiJuZcZRZZbAnEr;6162836;33;15090404;8927568
4698;bc1pnas4z07e536en240e9w2a6ndmmcw275j8u9q5668gth9kttwvtwq32vhnt;2939555;4176;2613735085;2610795530
4699;bc1qjrjg2nqmzxd3ddwu5jptw7ggtpy0enutk09dh3;175097;1;175097;0
4700;bc1qsrzvqk32933m0ssr8n0p0wtyv6z33fnfgq933c;193172;21;3986403;3793231
4701;3B1pPKMSjx9NogHjrW9GBfyKPuTQEpb6ec;7036309;1;7036309;0
4702;172Bvf2M2h8MA8JYNzt4aSVZ3JucTR65ix;2743116;59;27371589;24628473
4703;17CxJeBg62Qs8g8TEuqmvLVuj6XacxQsHr;1903699;10;1903699;0
4704;bc1qks4yepz0u45x5e9p67zc5cyujyw9j2yen57j4j;25782090;1;25782090;0
4705;3Nj4dqLhoFFdjmGcDnxHFb3keMaTQRbesB;4874936;473;1739106711;1734231775
4706;bc1q7lrlnzecvwp5eegyaxtm4xtsxzrkymyvauz9uamj3lcrwxasme2qynyn9n;500092;1;500092;0
4707;bc1qmvp88rnznspe49eneeg04zg6y9zramrw85s7de;23374373;1;23374373;0
4708;bc1p8zwuld9luaw845lqf45xadm5rcwjxg8f2uqu96u35pe0es45fhesxhz2cf;1518098;117;8511938101;8510420003
4709;bc1qpwk332zdsjn6szymyulcm0w0xjaqkjgm0cwvs3;11734988;1;11734988;0
4710;bc1p4sxh3evp2ffecfeyeuegar82548cx8htwfhwnewp5rq3q4nsp5kse9cpp3;1508110;95;481675341;480167231
4711;bc1pukfsxsl6gzlls3t6kswc9725y8n0hqhla2t33w35vqqacsy5c8rqs9uewd;1552813;296;25925901664;25924348851
4712;35onsz54SiFzwTZvfL3jc96RF8Mzffnu79;8814397;46;21055866;12241469
4713;bc1qz6xquupzmlf0dlwlkpygwelntxntuu25arq78x;1200;40;45600;44400
4714;1FCPHrQcxhPDpQepms7GWbVKS6WxpEnvdC;1978836;378;791919560;789940724
4715;3H9gmM62tMWBofbWw6NxqvDgDiuutsgWB6;49035702;86;84409387;35373685
4716;bc1qwtpmx5yq65lmhv2lu6tsksz5kpc692tpn3pcsv;1267852;478;64036799;62768947
4717;bc1qaft9380ztlu48z5gv5mpw92edpvgtasru2zvjd;9542857;20;73608959;64066102
4718;36gZDqPVesN2mAfYJBcWCsUYnB9RkvvGFA;220334;1;220334;0
4719;bc1pa4dvk770re3h22da83lga905x6k9vwflktgadl2ct65k0sm8eq3sv8hv8r;4824;56;66524;61700
4720;18cu3A9YmB29QyWy8VakXnBe9qdyrrFm5x;8523046;1;8523046;0
4721;bc1q3xpr87rv6usl5929vn3kchnxptd5n98zzpmg5g;1137799;1;1137799;0
4722;37rCpF1EzYea2J222mutHAsRDCRRQrU8Zm;186859;13;65192548;65005689
4723;bc1qh6kk0pzra6kqfxvzksfqv6m954fs4g4zlmk6hd;3125000;1;3125000;0
4724;32V3xvEZP9UFnt144D3d9H7NvUBsQBpcZe;2868055;1;2868055;0
4725;3KCA4rS3Vs3vVANZdMTzZdmvQJTfRM6Upe;109338;9;4178924;4069586
4726;bc1qs5tvgfw6440tp2ezvgqlr6gfzkrzue9hfxly6x;1200;38;43200;42000
4727;3AP5wjUwsJ2v9HVuZCENqVc46uWukhyyuq;71942;69;267639272;267567330
4728;bc1q50k5zum8unet2adelc922atyfr2gxkup4avmfh;3105271;1;3105271;0
4729;bc1plgmjs572uuyh7qwyy2tuwquv6felx9fc0shxszy3lmtahwzhapwqzx22gg;876;4;1206;330
4730;bc1pjtg6xe78tcys5l9ggzt64j4l7dl3f0e52pt9aynzqxj53u5vw07slnt4j8;2309831;1;2309831;0
4731;34TxB89y8BtaGChuex2gi2JniZYcKREhTg;448033;204;113023875;112575842
4732;1LbA8H7RsSPqk1zWK47oY1u8k2gxfPqkJV;243786;1;243786;0
4733;1K41dUCXngPuCkugkUNZPHrwBnZYbn8hdn;288120;332;248910919;248622799
4734;bc1q24u9jm8kfwfxjn00re7ewy2f355eh6uthf0cmp;141807;31;7305978;7164171
4735;bc1q4fs35z9qjgygg2teuv7sqrs3hu00n5202qz63x;750000;1;750000;0
4736;bc1q046ta7g6ry5jh8pk9mxhs6wwmjtwp4fs4zp96z;10972675;1;10972675;0
4737;bc1pxzazx2qkj5vp7jqmceduwgh35a0ucfrwxtgxycslwhvhqsnysc3shvjhay;14347426;3;28685352;14337926
4738;bc1px8ynww24ag866ufzdcwqvlufrllwmhhkrfe0altafclz9nfgg4pshq4tvn;163926652;494;723331809;559405157
4739;3HJqJpPgcA3V9cVZyu4AnvuTHUqZasi3fL;87803;371;170713885;170626082
4740;bc1q3ajaq2eju6zyy8mp705znrrxeqyy7s3hu4l80m;1565100;393;43741163;42176063
4741;bc1p68uj7ws2xxpy6ypkdnadtcd84z3ktx27tmgfs7qcf29m5znq7h2s0w6h2h;96345512;99;816303683;719958171
4742;bc1pe6vnk4tj46s2aascewztw7wkkuqtmgtlkuqcr77tjkypx9632ghs300mn7;207683;1;207683;0
4743;bc1qg0z7vaemyyz7m9huvk90uwalngmfygnkemgvvy;358974;1;358974;0
4744;378dkkGX18nGUzfbL9wYucRSdCq73wHCh5;1879420;2;3779420;1900000
4745;3JZ2iNNYjvgfiKpmFMpXHoztVonw5jU8dZ;49021352;4;49021352;0
4746;bc1qzxxvt83x5mlnh24zy58lk5l5atmesqkvwdptkdwam3karrkrka5q2ze0cf;0;2;553449;553449
4747;1H6ck28YPeEYdEGorFYNxXdeTGxRQkFruC;34136966;1;34136966;0
4748;3CJHmyRGvdmimXBaMi6JYTcQAhxU2Xpq2T;2000000;1;2000000;0
4749;bc1ph4kwttqa24fdu70jyskxtardt76hrqq5uce3v8thc3yexjp89nvqj4z7qj;512259;275;26761881;26249622
4750;bc1q4amng4v0l7jh74an6t7aqrdgtvuy4yk8tsm6x0;0;2;60092835;60092835
4751;bc1qrvd3ztjvurvqrrgcn7s8u5632akzu2w4ezw0yn;510235;14;41539973;41029738
4752;bc1pnk732rdse8u76w7afaw8hxmd7x0yc07zzx047lsqqpyvjdx7slqqnf2n9g;18920148;10157;547941671;529021523
4753;bc1qpt8fdw85y520jvdksfrn3r8lz6jw8wx8zcsdgt;1200;39;44400;43200
4754;bc1q2k8j92q49tmf4hkwdd5hmk3c6zaazqmzg0kwvu;34298;1;34298;0
4755;bc1pzcu74m8tvnqadf9wz0yjznx0gughxrd46nygzs5zp9axykkx86lqsy6rs6;988946;30;8243933;7254987
4756;3AUBCQ5tnR4sZuNfcJp3ccKFTQaFofDMaY;790772;41;40092583;39301811
4757;bc1pny23shurcqkwkkx7j34yu8ccy4uqsu08lc4u2yhd3ndelmt6d77s50wy40;1081489;114;89806956;88725467
4758;bc1qnnpyw08u0e4p0tzdrj8nqeq3emzks6q5uqq3kn;405202;1;405202;0
4759;bc1qumv22uszfxclcmffrvwzs3zdefma7ruj6dnu0y;566223;9;566223;0
4760;bc1qn44e26xh23tgmq9wgpk4deauhrt3y9j7ygqt2d;1355214;1;1355214;0
4761;12bXvMgqfKmNPjkRRFMJW8ViGHpqrLsXDK;440847;71;49601494;49160647
4762;bc1qvdajkcyhacr30rxpey8vk7quumclrkxg9tjkvs;0;2;131689;131689
4763;18qEHNVotMSgMV7jr7vquMNJCGrcZU7uVN;1711741;9;7640087;5928346
4764;3MsSQpG1dG1BM12PJcwkJv6gYg9RYuDjkg;35637329;260;382586881;346949552
4765;bc1qvmsxpgn7n3gtd2lhfcxseystammkfclw987lpe;0;2;501667;501667
4766;bc1q5vewmd67max0e5zmhflyhkqluza38kwkmsa0dz;179522;22;6216640;6037118
4767;bc1p6muycdhemxmzvnhcm0cwrznsajyrymv6m00mestc058p8e4520lqp68phf;585519;1;585519;0
4768;bc1py8g4v4ehll399qlpaxyxykg37pszhad9yg0dphxvjhdmhy7f08vsn43s6p;9763374;168;1312380391;1302617017
4769;bc1qmy97ekr6l9k78wm8sc8ggu55nrcccw26h4g2rd;389722;1;389722;0
4770;38BpqozQVXBEojeo12uVTVtmJA2xAj1GQn;240000;1;240000;0
4771;bc1p8ul9ch8ut0tajltvd57lnepq29hscm6266fzla6l5vdyq3aeethsageczw;544822;73;8359116;7814294
4772;bc1qlh4309kl4guvv3la3v72l9tz8xcvzfnreajvchvdmcj89d3lzryqf9ehhr;0;2;517935;517935
4773;bc1qx6yh5uyle738hm3sd7csnx9zq2tz97q7w4hejd;15379505;1;15379505;0
4774;3M4jPCofjKFbft5Y96LEvHRMffFLEwbv77;936817;3;2889197;1952380
4775;bc1pquz62anahzfwnqf9wagynvdp8hv7ehy2agxlgy72h0hxs058zqfqk8ksyq;25197675;105691;328911053;303713378
4776;bc1qvzc8wrdh7shcyveyv9kavm0lrkfyjtlcdqyzvt;48588;1;48588;0
4777;bc1q7cq0wqanh9arqhn5ea84kresntsllp9xxwj2ja;1134732;1;1134732;0
4778;bc1pjqrhzx95xl0jkpjtmu95lsy537sxpxvslw2qc3tnxe9e6fn5kcfscuzt42;4390;10;4936;546
4779;bc1qguzk63exy7h5uygg8m2tcenca094a8t464jfyvrmr0s6wkt74wls3zr5m3;285145689;898;454459689;169314000
4780;3Bgk8LEw8wCjs4NHMR2Mkm196b3GU2SHeu;2008745;29;2008745;0
4781;19pAWQ5WHN89h1bMMS9AjVUDPEpsKsMjG4;127049;111;107274962;107147913
4782;3P4WqXDbSLRhzo2H6MT6YFbvBKBDPLbVtQ;16612123272;955100;49997234311;33385111039
4783;bc1qflt3cxskqkhrl9dlhhr02yncrhv03gcz0pjj0f;591813;104;46492228;45900415
4784;bc1p3w7tfuqp6720pn0ytnh02ettmz32snspxfrf8fw77fpy06zuf5sq32698q;10000;1;10000;0
4785;bc1pu5x39jadfa9r85yn3zrqa5k45nkyqvq32t223s2sjsklt387lfcqdd3374;10000;1;10000;0
4786;bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m;441500471;112890;344980865519;344539365048
4787;bc1q0s2c09z42zjdndf8a6m8y7qu42sc8pmdgrsd4p;67914;231;67914;0
4788;bc1pjzt6texvp4fglvrgch3gt2hdue36nsrfkz3hknaenu00xgy7cdaqyfvxef;888;1;888;0
4789;bc1qqw9t2k8ku8zej4tgqf6mz2mlh2h29w64yq2clk;40000;1;40000;0
4790;bc1qnqgcwz3lanc3wd3hmvltdhxncmc74lmxwf4ndr;264057;1;264057;0
4791;bc1pjh09aut9v8c6aq92xyj0uh0z6f4l6qu8wn24xjqs9j224zh3xj6slxdg2a;19129250;1;19129250;0
4792;bc1prfh5w9gyp9ugdjarsn5jf7vwf2cg9azhrz6fclavvzznxzchc6rsy5gp28;10000;1;10000;0
4793;bc1q8qsklpa6u32f9vy8p0cwzz47tm0wkwuw734qwd;362645;1;362645;0
4794;bc1p4uv49y9w4fzlz9rr07rw8z8g604y22dv2wg7xa2rsfmw2xyp4wxqsq3h38;330;1;330;0
4795;bc1p73xgr08v2y8dq9k52rknafsg6vyeyy37448kt58853clsl4lhvdqu6lw2u;67068;1;67068;0
4796;bc1pzjfplwg6qgz9zh0tprnu0kujr09r9wmwk3yhc0dd3tyydp0lagesswv3u8;10000;1;10000;0
4797;bc1pldmqy5zkvj5ywz4jn9dgfk9tnwc82eg6p2du0c07lcysftgcp06sgvcsw3;757153;79;10239633;9482480
4798;bc1qpwpq6fh3lqap954r8n4s9elvy495q78k62n5zv;0;2;371420;371420
4799;bc1qh26rz88tmrezt45kz7hdwyhf685kztj4g9wf3f;320000;5;850000;530000
4800;bc1psx867tvdslrssrxtau3wq5kk0pv4r80jyasdnsl259qajsfae42qanewga;2105625;1;2105625;0
4801;bc1pzwcsvhdqv02knxll28nqm897kx0sfc5sndtn2lgzjpxac4pzjlas744nun;10000;1;10000;0
4802;bc1q08d9m5ve0t7lkgl8pa4ww6heu4r73u2qz4ruap;1323346;4;9782490;8459144
4803;bc1prgpq2zdl7jt2pmh5h9zylqzwynynjjsy8688r9jm4gsq4w7y6z2s9z4a42;888;1;888;0
4804;1BL7Vz1finewJowY5fqa2HGtuZN7LxDzWp;508976;212;303571070;303062094
4805;bc1p2ngdj0psxjfdmkwm70qcg8wrlz7xpw0ngtuu69gh8587556yjpkqrulcyh;9785812;259;1202116175;1192330363
4806;bc1p6kcps6yt8sjlvgalj9pq6c3t7vgpr32smgwvfnegrdqdm8lz375qn79qhp;1955825;1;1955825;0
4807;bc1puw3vgs24aq9mk7glqyscjvujkqhcqj4qwds2y2ccscdehrw3xhsstw9amp;10000;1;10000;0
4808;bc1pwjna8h2epv73aa4atmqfztm9mj25f957vdemprn7ezukygwcrz3sm5xk49;8748200;216;8748200;0
4809;bc1p0dn52f0hsww2cc2aqe96dmqsa407zfmlx7djum93ad596lh53qmsfjnarr;15990000;1;15990000;0
4810;bc1pd9jju90qlx89jp3yxkrf26jn992fe5auhy8ljsvnj65jhwtyud0s9kmn7a;10000;1;10000;0
4811;bc1pdmpe92gyjug6x9um5hwu7d8d4cps7pn8ke9p7tjsxl3reu53je5slln2yq;10000;1;10000;0
4812;bc1qqq9fzactl3xqtt7fdpegahuhxltxdy42nnrq77;75558;257;75558;0
4813;bc1pjf4m3yeghlavdhppzr8cghc6aj0mtampgu4mqyz2l07yghz6pt7syfujmc;10000;1;10000;0
4814;bc1ppppsemf9ajhvrvmsaj6tem89yv84vd0mxfg36d69yaw5fzhxdl2qr3lhtx;86340000;1;86340000;0
4815;1AzT1E66Q1KdaQAyDyZfm5T2T9RiAM4Rzx;5360;1;5360;0
4816;bc1qzu2eyrz9gv05xvkc8rq6w93lvvmw0m2wn22ju2;71442;243;71442;0
4817;bc1pgppvylhqnf884c08f5d4gcs3w49p8wfvyexyud3rra3llc548stqe0885z;10000;1;10000;0
4818;bc1qrnx2xnkwz9d6lvnu55nknc3ee2jml45skalqwl;310413;1;310413;0
4819;17q3DichFgSa3kNw9tfGJThxrUn78UuujP;71875;4;181875;110000
4820;bc1q8rpgkvp56n09e00lk88nk2lh9njplhk3y93999;757522;295;351483772;350726250
4821;bc1qsgqh8s5vswy3pgjxtvt0xmz6gdh987xqe2k32j;609629;703;625764926;625155297
4822;bc1pqvh06chcud9ge6h0sldsk3y8glqzez2kjasn5g90n9qdc6n788zspedjd7;10000;1;10000;0
4823;bc1pc59ccdyrd0ednnkjqzwy288ez5qhtz0lcjnejhl83zrwz0k76knq0zun5u;1939725;1;1939725;0
4824;bc1p57fyfhg2gm7cnpchkxsv8mj3tq5fmcdc23847gjsuvauhskdweus4ukehu;330;1;330;0
4825;bc1qe687rhhrzs3s9lrh9dtwxu0rkm0a5ja0jn80sf;80222;1;80222;0
4826;bc1qc4vsgtat8eg55rmdhvx5jzxy96s6ju3xgc6lae;888837;2;3422971;2534134
4827;bc1pj7mr3tu932wax8aaw9xx5439aaqwrnu8exds4p2z4lsu8hxeq6fsyfjfeh;10000;1;10000;0
4828;bc1pw9rmnn8jfrll8shesq543wlcw5ljt3r5cu8xn00yg90uutjszfhsns7epx;330;1;330;0
4829;bc1ppqjf2zrtuewnlsg8u5m7a6h6nn4y93439lplmkefx05z0mukle0qavv54y;10000;1;10000;0
4830;bc1q2ct5w4m79nzp8fm0rqx5f6pmj5as3sw8m8dfju;20033;5;228208;208175
4831;bc1qqg59g3x8kyqesmexwdfa2tzsvk5qvmaxl7mkag;1815474;1;1815474;0
4832;bc1pjy68p8djjx40cjrzmd7q0eddtuwq54s89xmatreg56k52vgulqjqsg0pcy;330;1;330;0
4833;bc1p64rghal95lkmtf8jzdhgxlu4kt0mx2dtk9g5wrk57xqc07yrcn4qzmnw2a;20000;1;20000;0
4834;3PdYuEdNtnzSk3b5F81KWLLG1DfwNcrmtL;100294683;339;3529144675;3428849992
4835;3MQN7WYb8s1JDihqxkkWGLUTRgRhkFJJhM;564067;1;564067;0
4836;bc1pss7jc8gt72ur5su3jsy33y5pw453s0l7mfw6v9vzyjj283phr39q0jws8f;330;1;330;0
4837;bc1pwky4ldxg5sv8ukhut67mhpvdc07uads863edqgjdvf3c2l6lm00q3v8jkr;10000;1;10000;0
4838;bc1pkz7d2ypqgqelv7k5npxe2r29rzc3srqkgqxpx6gerr92mns4ldssgr7n20;1929125;1;1929125;0
4839;bc1plhcdcf4mlwntcwjz03d66mmx4vfu5yuzmrh69az36acggpsd84tqu7hn2t;16020000;1;16020000;0
4840;bc1pvhe0mjwej9tsgrurufd05msshgv262wgpy6hwewursq3xs2h2zus49j72g;746162500;1;746162500;0
4841;3GLhrH2ta4jYhYGxBG7yaZhbtpLBHCPS8F;13643630;3;31221346;17577716
4842;bc1p9u5uk8rgjwjfrpjlfslr2hds35z3urmhqveu90u7avp6sqfm5m5qwh5tn6;330;1;330;0
4843;39xSoQ838DNYFCdShSH58XwiY3DTb6wu53;1884589;17;28297362;26412773
4844;bc1pru4fddhgjgdqw6wucx3sfq9j8l32kc27yyzfczzwxtaxp6ar4chqycr49z;10000;1;10000;0
4845;bc1qqh8vl5nfj8c66ch3k4jlq97l4utjc3jlgs2guh;74888;13;851608;776720
4846;bc1pxj0y2yddwd2vccy9tf29czjun97ssmnyxt4n7w0y7ch9w93w5w8sanhtax;465592;21;477239;11647
4847;bc1pkwqm2z34hfsvxhsxgr4wvecywhzknmu0dzkh6ppukg5r0xjrwpeqpvjgc9;30488436;1;30488436;0
4848;bc1qnzfytrxm9z9cst50ww0ayalakk2sdmjhfk3q3k;546;1;546;0
4849;3LHF3tNTse8CvbqmxHTLt5Zwu1Z3ML5W2Z;6000000;2;6000000;0
4850;bc1qa2t3mvkrzxfl34m0r4jqrfs3elhtlj7uyh4l7h;814702;1;814702;0
4851;bc1pjc8e8k6032y79m9qtdc65qlwnhzqfcg4x6ackl2gz3af0s62vwvsdf4066;2073425;1;2073425;0
4852;bc1qh0ytheqaj2gg2mh7uwgm7fgl9ssluk0zgmfq79;117012;398;117012;0
4853;bc1p8yvumwqvwu8hgyzvxmjrkue3xd9mr8wfzg9mrkj6xcrdtzmtud3set66lh;546;1;546;0
4854;3JKnbKhRjnhTr3q2thgMiMpRH8ggCH9whv;7092572;358;582537167;575444595
4855;3L6RVzraApJ6RK2ij12em1UcoWRaE2WeD2;9829739;1;9829739;0
4856;bc1pq7e3vl8nhccjaruka2peng5p3jqdu6t5h09sww9t5tyhaepylqqsum7qdr;10000;1;10000;0
4857;bc1pj5qgnctc6rgk94x93na00c6s3fj4kqp06ypst75rgdas5ns9waus0dk3u9;1092;5;120448;119356
4858;bc1qqcz0gzc79fw3hk5fdvrzutmmwha6fx38pwyeqg;397361;96;24453820;24056459
4859;bc1pqsejtw02e5v9dj4xrmegpqcer6dk8ljhszyszkuh5krf7lj250hsx9cff5;3256977;1230;5024018;1767041
4860;bc1q5xd0q7whlvjnpd9z2kcykvdps040kjzdezqee0;16896;1;16896;0
4861;bc1p3hxyr90dmnx5f74rd9nruq7hcl0pvushf666zhu2c4w6uvncm6ssu3d8cn;330;1;330;0
4862;bc1qmqu6mdmrxcz20gaj4mkr0kth27pjmaj5yw4p45;0;2;544307;544307
4863;bc1qh3gfu3u790jrmhrr8hsqdc50gmlhd0yxjn2jkk;141515;1;141515;0
4864;1LZCLpfLWws1XmyLwgqGAtJaSQaTm7f37q;23904;1;23904;0
4865;bc1p2k7pj5ymcr74uvjj40u77zu0ha7jf4vsksltqwe3l8ru7ql66aas9ymctm;10000;1;10000;0
4866;bc1pzx2x57u8ac9h2zsprt6hlu0ceu6jc2yz38sqtz3cjtm27ry9yycqxztze2;10000;1;10000;0
4867;32AHYruyLH8q4sj57iVrSBcHicPGmJbspb;2731124;3;7240298;4509174
4868;bc1qrsa5s0wh4egu3x6yx4wj5j6pnurcmyaxqvd9y7;134540;30;134540;0
4869;bc1paar858ny2zpnpuhdsygknsxqyjz3fhx2yx9fumtc0tx66mvk092sae6xdm;4697041;30;28572970;23875929
4870;bc1q47y3qh0m5d3zp6l6nzf5ujdfrgs2ces8hp329h;1574817;1;1574817;0
4871;18LAvhkdYimdRU8mvgGVMcaJPZibjbfS2B;7401319;73;9198550;1797231
4872;bc1pun7t2kmau0drs2kdhjp64q3ksg4ufgl77lryjx657lzcrk78mqjsrum287;73909;1;73909;0
4873;1Ptd52goQ1PtEzn29m7R4cx4c52MkyrMoo;9312311742;52994;21140822887;11828511145
4874;bc1p6gr6vkyxvapadn2ykw94wfmzfu3ylxq8xh8rlrqnukux64sqj9cqvw7xe9;19929650;1;19929650;0
4875;1B8qe1mgaXYi5zfozuAudqKso29MgZ9N72;200850;125;97945774;97744924
4876;bc1pw9pjaktl0arkhyaftpdu7k3lggpq3zs0gy7hkpj7n9495s4k8n9q05ahwn;10000;1;10000;0
4877;bc1pat6lysghy06rjrh7pmmuj3ac65d0u4lklu6sklm2pqawzu8d0qvsjdxkzf;0;2;25000;25000
4878;12FrWFeHLyjieBCaJeppiAN63dTHsLGBJg;13020656;1;13020656;0
4879;bc1pf0trn5cu0zm0grft7yu7lsfxaghykye4zzhvztwwheq0uzhr9seqewu2d4;10000;1;10000;0
4880;bc1p3rkzfn2rms80w3p2grveklm9xw287nc78cdt6pttdjlu2ushn3qsw3sur8;16010000;1;16010000;0
4881;bc1qv9xxcfs0am9jnsps6xuasvnps8slxh74n2w83j;96567;109;3615310;3518743
4882;bc1pc08qw3q9vc8tcdp56m26z782kjwsfwe9wgdsvg02s6pneezw052szxecqe;10000;1;10000;0
4883;3PTcm9aRJq3qvxJxrifDm4sEXQhe2487GC;180100;1;180100;0
4884;bc1qlq5gk36uw4rhtsn8zlnvkjuvhg7akw4mjf4gfh;60270;205;60270;0
4885;bc1p7e6ed4p43da23vlt4j9dz8hl9xg4z03uu0x3hcnpatczkss5fkysz562fr;888;1;888;0
4886;bc1q3pefqul95cnq7qar7e60fcf7j0z0scp65kcy8m;814702;1;814702;0
4887;bc1p8w9n4v298668ut2fqwukxamxsr3ssc7lxcja8e6zjgec4euj3ksswckxz6;1797928002;1;1797928002;0
4888;bc1q8mtx56w3kgcdd5kxzqv95djahnu9hcxluqhyr6;271557;31;61874679;61603122
4889;bc1pdqh4v8pj6d0ru2z8t79kxxnxza9wsekxyxl9a6gxtwzwmfd5l4dskrmka3;2003825;1;2003825;0
4890;bc1pqzukvh3a2e9fnu8jp4uznav09fp7pfsvcsyjrk9n95vcts9hknnsa4d4tf;20000;1;20000;0
4891;bc1pry0ne0yf5pkgqsszmytmqkpzs4aflhr8tfptz9sydqrhxexgujcqqler2t;10000;1;10000;0
4892;bc1qledar744zkearya8zn6xfwz8z3pflw09tfmn0k;62219;93;5709662;5647443
4893;bc1pqmh6qr5yfdqkvjq5hx5e3w4wlst6ssvfr9ugq3wwcdtpkzzy473qzq45f7;2041425;1;2041425;0
4894;37C6K8NZuM9WXbrwdFnvgE8e5z63xhuf3H;25685;97;26373204;26347519
4895;bc1pjvy6d2c5a8f7l468lmz2dvjqacvsfstk5p94ykpla6k3jff0a2xs09dqf4;1955825;1;1955825;0
4896;bc1prhudjt449a6grflp39lfvst6c9dwnpxhfvct4cx93pztca327rmsn280fr;426214;120;664050;237836
4897;bc1pkjlzjl7g0gxyrautdw28aaefeyhdwnvgx0c3xym680j5r6ra9rvsvycssq;2310;7;2310;0
4898;3GCBudH4GbQVt9zgH4QsAh7Yv4NZ1XmBeg;179550;1;179550;0
4899;bc1q0t507cyz3t3xys24fg43cvx4ue38xsfkpxd2q4;81294;10;406809;325515
4900;bc1qp0dj5yr2z59kgnwhvqywsj8acet4258waj3dkm;177075168;8286;260565274;83490106
4901;18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX;11836190521;46361;36728032585064;36716196394543
4902;bc1prm2mmm73lsdnu0lew6rt8rpgz4zk7xkdz67ejh7rdm0x8u30wq4s5lyeyw;546;1;546;0
4903;bc1p6fq7863ks9gd7lmnm48nc7t2m64at929gexdqpuc2pramn8r2kasy2k355;888;1;888;0
4904;bc1p3azz2u9qmwgwtv6924ejztywm72ztjc9h4sefec8v64p03ym8sxq62a6kr;888;1;888;0
4905;bc1q0fddr9hj43qq963l4s7yq0z8fmmdptx3w8jm7n;0;2;274228;274228
